year,month,value
1871,1,-3.07
1871,2,0.9
1871,3,0.666666666666667
1871,4,0.7099999999999982
1871,5,0.14666666666666295
1871,6,-3.019999999999998
1871,7,0.5466666666666633
1871,8,0.6500000000000021
1871,9,1.8800000000000008
1871,10,-1.580000000000001
1871,11,-3.3633333333333337
1871,12,-6.236666666666666
1872,1,1.5299999999999998
1872,2,0.3
1872,3,1.8666666666666671
1872,4,1.2099999999999982
1872,5,-0.15333333333333599
1872,6,-0.5199999999999978
1872,7,0.9466666666666619
1872,8,-1.3499999999999979
1872,9,0.6799999999999997
1872,10,1.5199999999999996
1872,11,2.436666666666666
1872,12,3.1633333333333336
1873,1,2.3299999999999996
1873,2,-0.10000000000000002
1873,3,2.5666666666666673
1873,4,-1.2900000000000018
1873,5,-1.653333333333336
1873,6,0.5800000000000018
1873,7,2.146666666666661
1873,8,1.6500000000000021
1873,9,-0.6199999999999992
1873,10,1.3199999999999985
1873,11,0.33666666666666645
1873,12,-0.036666666666666514
1874,1,1.0299999999999998
1874,2,-0.5
1874,3,0.1666666666666674
1874,4,2.009999999999999
1874,5,-2.4533333333333367
1874,6,0.8800000000000026
1874,7,2.7466666666666626
1874,8,-1.2499999999999982
1874,9,1.6799999999999997
1874,10,0.11999999999999922
1874,11,-2.8633333333333337
1874,12,-1.1366666666666667
1875,1,3.13
1875,2,-3.7
1875,3,-1.7333333333333327
1875,4,0.6099999999999985
1875,5,3.146666666666663
1875,6,0.8800000000000026
1875,7,-1.1533333333333395
1875,8,1.9500000000000028
1875,9,1.4800000000000004
1875,10,-0.4800000000000013
1875,11,0.036666666666666625
1875,12,-2.236666666666667
1876,1,-1.1700000000000004
1876,2,1.5
1876,3,0.46666666666666723
1876,4,0.2099999999999982
1876,5,-2.353333333333337
1876,6,-0.11999999999999744
1876,7,1.3466666666666605
1876,8,1.2500000000000036
1876,9,-0.9199999999999999
1876,10,2.719999999999999
1876,11,-1.2633333333333336
1876,12,4.363333333333333
1877,1,4.029999999999999
1877,2,3.0
1877,3,-1.1333333333333329
1877,4,-0.490000000000002
1877,5,-1.653333333333336
1877,6,3.280000000000001
1877,7,-0.6533333333333395
1877,8,1.2500000000000036
1877,9,-2.3200000000000003
1877,10,-1.4800000000000013
1877,11,2.0366666666666666
1877,12,1.4633333333333334
1878,1,-0.8700000000000001
1878,2,0.3
1878,3,-0.8333333333333326
1878,4,0.2099999999999982
1878,5,1.9466666666666637
1878,6,-0.41999999999999815
1878,7,-0.7533333333333374
1878,8,0.05000000000000071
1878,9,-0.019999999999999574
1878,10,1.4199999999999982
1878,11,-1.6633333333333336
1878,12,-2.0366666666666666
1879,1,0.4299999999999997
1879,2,1.2
1879,3,0.46666666666666723
1879,4,-1.7900000000000018
1879,5,-3.353333333333337
1879,6,0.38000000000000256
1879,7,-2.6533333333333378
1879,8,1.5500000000000007
1879,9,0.08000000000000007
1879,10,-0.9800000000000013
1879,11,-3.4633333333333334
1879,12,-8.036666666666667
1880,1,-3.6700000000000004
1880,2,-0.10000000000000002
1880,3,2.866666666666667
1880,4,0.5099999999999989
1880,5,-0.4533333333333367
1880,6,-0.9199999999999982
1880,7,1.1466666666666612
1880,8,-0.6499999999999986
1880,9,0.6799999999999997
1880,10,0.6199999999999992
1880,11,1.0366666666666666
1880,12,5.5633333333333335
1881,1,-1.87
1881,2,1.4
1881,3,1.4666666666666677
1881,4,-0.8900000000000015
1881,5,-0.15333333333333599
1881,6,-0.41999999999999815
1881,7,2.7466666666666626
1881,8,0.3500000000000014
1881,9,-1.42
1881,10,-2.880000000000001
1881,11,1.436666666666666
1881,12,0.6633333333333336
1882,1,0.5299999999999998
1882,2,0.3
1882,3,2.5666666666666673
1882,4,0.10999999999999854
1882,5,1.2466666666666626
1882,6,-0.9199999999999982
1882,7,-1.7533333333333374
1882,8,-1.7499999999999982
1882,9,-1.42
1882,10,1.5199999999999996
1882,11,1.436666666666666
1882,12,1.7633333333333336
1883,1,2.03
1883,2,2.4
1883,3,-3.7333333333333325
1883,4,-0.5900000000000016
1883,5,1.146666666666663
1883,6,-0.6199999999999974
1883,7,-1.4533333333333367
1883,8,-0.7499999999999964
1883,9,-0.5199999999999996
1883,10,-0.580000000000001
1883,11,0.8366666666666664
1883,12,0.6633333333333336
1884,1,3.63
1884,2,1.8
1884,3,1.7666666666666675
1884,4,-0.8900000000000015
1884,5,1.9466666666666637
1884,6,-3.1199999999999974
1884,7,0.8466666666666605
1884,8,0.5500000000000007
1884,9,0.08000000000000007
1884,10,0.019999999999998685
1884,11,-1.7633333333333336
1884,12,1.3633333333333335
1885,1,-2.3700000000000006
1885,2,3.3
1885,3,-0.3333333333333326
1885,4,1.2099999999999982
1885,5,-1.853333333333337
1885,6,1.980000000000004
1885,7,0.8466666666666605
1885,8,-0.4499999999999993
1885,9,-0.8200000000000003
1885,10,-0.9800000000000013
1885,11,0.7366666666666664
1885,12,0.4633333333333335
1886,1,0.029999999999999805
1886,2,-2.8
1886,3,-1.3333333333333326
1886,4,1.509999999999999
1886,5,1.146666666666663
1886,6,-1.9199999999999982
1886,7,0.0466666666666633
1886,8,0.05000000000000071
1886,9,2.08
1886,10,1.6199999999999992
1886,11,0.9366666666666661
1886,12,1.6633333333333336
1887,1,-2.27
1887,2,-2.1
1887,3,-2.9333333333333327
1887,4,-0.19000000000000217
1887,5,-2.153333333333336
1887,6,1.480000000000004
1887,7,1.7466666666666626
1887,8,-0.4499999999999993
1887,9,-1.7200000000000006
1887,10,-3.1800000000000015
1887,11,-1.2633333333333336
1887,12,-0.6366666666666666
1888,1,-1.37
1888,2,-1.5
1888,3,-1.0333333333333328
1888,4,-1.990000000000002
1888,5,2.0466666666666633
1888,6,0.2800000000000029
1888,7,-2.553333333333338
1888,8,-1.4499999999999975
1888,9,-0.019999999999999574
1888,10,-2.380000000000001
1888,11,0.7366666666666664
1888,12,-0.5366666666666665
1889,1,-0.77
1889,2,-1.9
1889,3,-2.5333333333333328
1889,4,-1.1900000000000022
1889,5,2.346666666666664
1889,6,1.2800000000000011
1889,7,-0.7533333333333374
1889,8,-1.2499999999999982
1889,9,-1.7200000000000006
1889,10,-0.28000000000000114
1889,11,-0.5633333333333335
1889,12,-1.6366666666666667
1890,1,2.4299999999999997
1890,2,-3.8
1890,3,0.06666666666666732
1890,4,-0.6900000000000022
1890,5,2.0466666666666633
1890,6,-1.1199999999999974
1890,7,-1.9533333333333385
1890,8,-0.8499999999999979
1890,9,-1.1199999999999992
1890,10,-1.8800000000000008
1890,11,-0.36333333333333373
1890,12,-4.836666666666666
1891,1,-4.07
1891,2,-3.0
1891,3,-0.5333333333333328
1891,4,-2.290000000000002
1891,5,0.346666666666664
1891,6,-0.019999999999997797
1891,7,-1.6533333333333378
1891,8,-1.4499999999999975
1891,9,0.17999999999999972
1891,10,1.1199999999999992
1891,11,-0.9633333333333334
1891,12,1.7633333333333336
1892,1,0.1299999999999999
1892,2,1.1
1892,3,-2.8333333333333326
1892,4,0.00999999999999801
1892,5,1.146666666666663
1892,6,0.18000000000000327
1892,7,-0.5533333333333381
1892,8,1.4500000000000028
1892,9,0.4800000000000004
1892,10,-0.08000000000000096
1892,11,1.936666666666666
1892,12,-1.1366666666666667
1893,1,-4.57
1893,2,1.6
1893,3,1.666666666666667
1893,4,3.6099999999999985
1893,5,0.7466666666666626
1893,6,0.18000000000000327
1893,7,-0.2533333333333374
1893,8,1.1500000000000021
1893,9,0.27999999999999936
1893,10,1.6199999999999992
1893,11,-0.9633333333333334
1893,12,-0.23666666666666647
1894,1,-0.77
1894,2,0.6
1894,3,1.166666666666667
1894,4,2.4099999999999975
1894,5,-0.2533333333333374
1894,6,-0.7199999999999971
1894,7,0.2466666666666626
1894,8,-0.7499999999999964
1894,9,-1.6199999999999992
1894,10,0.8199999999999985
1894,11,0.6366666666666663
1894,12,-0.1366666666666666
1895,1,-3.1700000000000004
1895,2,-7.7
1895,3,-1.8333333333333326
1895,4,1.2099999999999982
1895,5,0.346666666666664
1895,6,-0.019999999999997797
1895,7,0.5466666666666633
1895,8,0.05000000000000071
1895,9,3.1800000000000015
1895,10,-0.3800000000000008
1895,11,2.736666666666667
1895,12,2.2633333333333336
1896,1,-0.17000000000000037
1896,2,-2.1
1896,3,2.866666666666667
1896,4,-2.290000000000002
1896,5,-0.9533333333333367
1896,6,0.2800000000000029
1896,7,-0.05333333333333812
1896,8,-2.4499999999999975
1896,9,-0.3200000000000003
1896,10,-0.4800000000000013
1896,11,-1.6633333333333336
1896,12,0.6633333333333336
1897,1,-0.27
1897,2,3.8
1897,3,2.866666666666667
1897,4,0.00999999999999801
1897,5,-1.353333333333337
1897,6,2.080000000000002
1897,7,0.34666666666666046
1897,8,0.05000000000000071
1897,9,-1.1199999999999992
1897,10,-0.9800000000000013
1897,11,-0.4633333333333334
1897,12,0.3633333333333335
1898,1,2.4299999999999997
1898,2,0.5
1898,3,-0.4333333333333327
1898,4,0.30999999999999783
1898,5,-0.15333333333333599
1898,6,-1.1199999999999974
1898,7,-1.2533333333333374
1898,8,1.7500000000000036
1898,9,1.58
1898,10,2.3199999999999985
1898,11,1.6366666666666663
1898,12,1.5633333333333335
1899,1,3.7299999999999995
1899,2,2.7
1899,3,0.9666666666666677
1899,4,-0.39000000000000146
1899,5,-0.15333333333333599
1899,6,0.08000000000000185
1899,7,0.0466666666666633
1899,8,2.0500000000000007
1899,9,-0.22000000000000064
1899,10,0.8199999999999985
1899,11,0.5366666666666666
1899,12,-1.7366666666666668
1900,1,3.03
1900,2,2.6
1900,3,-3.2333333333333325
1900,4,-0.8900000000000015
1900,5,-0.653333333333336
1900,6,1.1800000000000033
1900,7,1.1466666666666612
1900,8,-0.9499999999999975
1900,9,1.58
1900,10,1.0199999999999996
1900,11,1.1366666666666663
1900,12,2.8633333333333333
1901,1,-0.4700000000000002
1901,2,-4.8
1901,3,-1.1333333333333329
1901,4,0.4099999999999975
1901,5,1.646666666666663
1901,6,0.5800000000000018
1901,7,0.5466666666666633
1901,8,-0.8499999999999979
1901,9,0.08000000000000007
1901,10,0.11999999999999922
1901,11,-2.0633333333333335
1901,12,1.4633333333333334
1902,1,2.63
1902,2,-0.7
1902,3,0.666666666666667
1902,4,2.1099999999999985
1902,5,-3.4533333333333367
1902,6,-0.9199999999999982
1902,7,0.14666666666666117
1902,8,-0.7499999999999964
1902,9,-0.41999999999999993
1902,10,-0.08000000000000096
1902,11,-1.0633333333333335
1902,12,-0.33666666666666656
1903,1,0.8299999999999998
1903,2,2.1
1903,3,1.9666666666666677
1903,4,-3.290000000000002
1903,5,0.9466666666666637
1903,6,-1.3199999999999967
1903,7,-1.4533333333333367
1903,8,-0.24999999999999645
1903,9,0.08000000000000007
1903,10,1.6199999999999992
1903,11,0.5366666666666666
1903,12,-0.5366666666666665
1904,1,-0.27
1904,2,1.2
1904,3,0.2666666666666675
1904,4,1.8099999999999978
1904,5,1.846666666666664
1904,6,0.7800000000000011
1904,7,2.446666666666662
1904,8,1.3500000000000014
1904,9,-1.8200000000000003
1904,10,0.6199999999999992
1904,11,-0.9633333333333334
1904,12,1.8633333333333335
1905,1,-1.1700000000000004
1905,2,0.7
1905,3,1.2666666666666675
1905,4,0.10999999999999854
1905,5,-0.653333333333336
1905,6,0.8800000000000026
1905,7,2.446666666666662
1905,8,-0.04999999999999716
1905,9,-0.019999999999999574
1905,10,-3.9800000000000013
1905,11,-0.16333333333333355
1905,12,0.6633333333333336
1906,1,1.9299999999999997
1906,2,-0.6
1906,3,-0.6333333333333329
1906,4,-0.19000000000000217
1906,5,1.2466666666666626
1906,6,-1.1199999999999974
1906,7,0.0466666666666633
1906,8,0.5500000000000007
1906,9,-0.6199999999999992
1906,10,2.619999999999999
1906,11,1.6366666666666663
1906,12,-1.3366666666666664
1907,1,0.1299999999999999
1907,2,-2.5
1907,3,-0.7333333333333325
1907,4,-1.5900000000000016
1907,5,1.4466666666666637
1907,6,-0.41999999999999815
1907,7,-2.1533333333333378
1907,8,0.45000000000000284
1907,9,0.27999999999999936
1907,10,1.6199999999999992
1907,11,1.0366666666666666
1907,12,3.1633333333333336
1908,1,-1.6700000000000004
1908,2,0.19999999999999998
1908,3,-0.8333333333333326
1908,4,-2.3900000000000015
1908,5,2.346666666666664
1908,6,2.1800000000000033
1908,7,-0.4533333333333367
1908,8,-1.5499999999999972
1908,9,-1.1199999999999992
1908,10,0.11999999999999922
1908,11,-1.5633333333333335
1908,12,0.3633333333333335
1909,1,-1.0700000000000003
1909,2,-2.2
1909,3,-1.7333333333333327
1909,4,1.3099999999999978
1909,5,-0.05333333333333634
1909,6,-1.719999999999997
1909,7,-2.553333333333338
1909,8,-0.6499999999999986
1909,9,-0.7200000000000006
1909,10,2.119999999999999
1909,11,-1.0633333333333335
1909,12,2.7633333333333336
1910,1,2.3299999999999996
1910,2,1.4
1910,3,0.5666666666666673
1910,4,-0.7900000000000018
1910,5,-0.7533333333333374
1910,6,0.08000000000000185
1910,7,-2.053333333333338
1910,8,-0.6499999999999986
1910,9,-2.42
1910,10,1.4199999999999982
1910,11,-0.26333333333333364
1910,12,3.1633333333333336
1911,1,-2.27
1911,2,0.5
1911,3,0.7666666666666675
1911,4,-0.6900000000000022
1911,5,1.0466666666666633
1911,6,-0.6199999999999974
1911,7,2.7466666666666626
1911,8,3.5500000000000007
1911,9,2.08
1911,10,0.8199999999999985
1911,11,2.1366666666666663
1911,12,3.3633333333333333
1912,1,1.9299999999999997
1912,2,3.6
1912,3,3.166666666666667
1912,4,-0.7900000000000018
1912,5,1.4466666666666637
1912,6,-0.11999999999999744
1912,7,-1.0533333333333381
1912,8,-3.1499999999999986
1912,9,-5.02
1912,10,-0.9800000000000013
1912,11,-1.7633333333333336
1912,12,1.7633333333333336
1913,1,2.23
1913,2,0.3
1913,3,2.866666666666667
1913,4,-0.39000000000000146
1913,5,0.346666666666664
1913,6,-0.8199999999999967
1913,7,-3.2533333333333374
1913,8,-1.4499999999999975
1913,9,-1.0199999999999996
1913,10,1.5199999999999996
1913,11,3.436666666666666
1913,12,1.8633333333333335
1914,1,-2.47
1914,2,1.3
1914,3,1.2666666666666675
1914,4,2.309999999999998
1914,5,-1.4533333333333367
1914,6,-1.5199999999999978
1914,7,-1.6533333333333378
1914,8,-0.24999999999999645
1914,9,-0.8200000000000003
1914,10,0.019999999999998685
1914,11,-0.6633333333333336
1914,12,3.5633333333333335
1915,1,2.03
1915,2,0.09999999999999999
1915,3,-1.0333333333333328
1915,4,-1.3900000000000015
1915,5,2.7466666666666626
1915,6,1.980000000000004
1915,7,-1.4533333333333367
1915,8,-1.5499999999999972
1915,9,-2.2200000000000006
1915,10,-1.7800000000000011
1915,11,-2.0633333333333335
1915,12,5.363333333333334
1916,1,5.13
1916,2,1.7
1916,3,0.9666666666666677
1916,4,-0.09000000000000163
1916,5,1.646666666666663
1916,6,-2.719999999999997
1916,7,-1.2533333333333374
1916,8,-0.7499999999999964
1916,9,-2.2200000000000006
1916,10,0.6199999999999992
1916,11,0.43666666666666654
1916,12,2.6633333333333336
1917,1,-0.3700000000000001
1917,2,-2.8
1917,3,-2.0333333333333328
1917,4,-3.5900000000000016
1917,5,3.7466666666666626
1917,6,2.1800000000000033
1917,7,-0.6533333333333395
1917,8,-0.7499999999999964
1917,9,1.9800000000000004
1917,10,-0.7800000000000011
1917,11,0.6366666666666663
1917,12,-3.436666666666667
1918,1,1.4299999999999997
1918,2,0.3
1918,3,0.5666666666666673
1918,4,-0.09000000000000163
1918,5,2.146666666666663
1918,6,-2.719999999999997
1918,7,-0.6533333333333395
1918,8,-0.34999999999999787
1918,9,-0.11999999999999922
1918,10,-1.1800000000000015
1918,11,-0.26333333333333364
1918,12,4.263333333333334
1919,1,2.13
1919,2,-0.9
1919,3,0.2666666666666675
1919,4,-3.290000000000002
1919,5,0.44666666666666366
1919,6,0.18000000000000327
1919,7,-3.2533333333333374
1919,8,1.5500000000000007
1919,9,1.7799999999999994
1919,10,-2.4800000000000013
1919,11,-1.3633333333333335
1919,12,2.2633333333333336
1920,1,4.43
1920,2,2.3
1920,3,2.4666666666666677
1920,4,0.7099999999999982
1920,5,3.146666666666663
1920,6,-0.5199999999999978
1920,7,-0.5533333333333381
1920,8,-1.8499999999999979
1920,9,-0.11999999999999922
1920,10,0.019999999999998685
1920,11,-1.6633333333333336
1920,12,1.1633333333333336
1921,1,5.529999999999999
1921,2,0.4
1921,3,2.0666666666666673
1921,4,-0.8900000000000015
1921,5,1.9466666666666637
1921,6,-0.019999999999997797
1921,7,1.9466666666666619
1921,8,-0.04999999999999716
1921,9,1.3800000000000008
1921,10,3.0199999999999996
1921,11,-2.8633333333333337
1921,12,1.4633333333333334
1922,1,1.13
1922,2,-0.5
1922,3,0.9666666666666677
1922,4,-2.0900000000000016
1922,5,2.7466666666666626
1922,6,0.480000000000004
1922,7,-1.6533333333333378
1922,8,-0.5499999999999972
1922,9,-2.42
1922,10,-1.6800000000000015
1922,11,-1.1633333333333336
1922,12,1.4633333333333334
1923,1,1.5299999999999998
1923,2,3.0
1923,3,1.0666666666666673
1923,4,-0.19000000000000217
1923,5,0.44666666666666366
1923,6,-3.8199999999999967
1923,7,1.7466666666666626
1923,8,0.45000000000000284
1923,9,-0.22000000000000064
1923,10,2.719999999999999
1923,11,0.036666666666666625
1923,12,0.9633333333333335
1924,1,-0.27
1924,2,-2.4
1924,3,-0.03333333333333277
1924,4,-0.09000000000000163
1924,5,1.7466666666666626
1924,6,-0.8199999999999967
1924,7,-0.7533333333333374
1924,8,-3.1499999999999986
1924,9,-0.11999999999999922
1924,10,1.3199999999999985
1924,11,0.036666666666666625
1924,12,1.0633333333333335
1925,1,3.33
1925,2,3.1
1925,3,-2.4333333333333327
1925,4,0.10999999999999854
1925,5,1.0466666666666633
1925,6,0.38000000000000256
1925,7,-0.6533333333333395
1925,8,-0.7499999999999964
1925,9,-2.5199999999999996
1925,10,1.1199999999999992
1925,11,-1.2633333333333336
1925,12,1.4633333333333334
1926,1,1.8299999999999998
1926,2,4.7
1926,3,1.0666666666666673
1926,4,1.8099999999999978
1926,5,-1.0533333333333363
1926,6,-2.6199999999999974
1926,7,-0.9533333333333367
1926,8,-0.24999999999999645
1926,9,1.9800000000000004
1926,10,1.2199999999999989
1926,11,1.8366666666666664
1926,12,-0.036666666666666514
1927,1,2.4299999999999997
1927,2,-0.20000000000000004
1927,3,1.4666666666666677
1927,4,0.5099999999999989
1927,5,1.346666666666664
1927,6,-0.31999999999999673
1927,7,-0.15333333333333954
1927,8,-0.9499999999999975
1927,9,-0.019999999999999574
1927,10,0.3199999999999985
1927,11,0.5366666666666666
1927,12,-0.036666666666666514
1928,1,3.9299999999999997
1928,2,2.6
1928,3,0.8666666666666671
1928,4,0.10999999999999854
1928,5,-1.5533333333333363
1928,6,0.08000000000000185
1928,7,3.0466666666666633
1928,8,1.0500000000000007
1928,9,-0.22000000000000064
1928,10,0.6199999999999992
1928,11,2.236666666666667
1928,12,1.0633333333333335
1929,1,-3.07
1929,2,-7.4
1929,3,0.1666666666666674
1929,4,-2.3900000000000015
1929,5,1.4466666666666637
1929,6,0.7800000000000011
1929,7,0.7466666666666626
1929,8,0.05000000000000071
1929,9,2.9799999999999986
1929,10,1.8199999999999985
1929,11,0.8366666666666664
1929,12,4.263333333333334
1930,1,3.2299999999999995
1930,2,-0.3
1930,3,1.4666666666666677
1930,4,0.9099999999999975
1930,5,-0.4533333333333367
1930,6,2.580000000000002
1930,7,-1.6533333333333378
1930,8,-0.5499999999999972
1930,9,0.4800000000000004
