year,month,value
1871,1,-5.863333333333333
1871,2,-0.5766666666666667
1871,3,-1.779999999999999
1871,4,0.17333333333333378
1871,5,-1.4399999999999977
1871,6,-4.02
1871,7,0.026666666666667282
1871,8,-0.8766666666666652
1871,9,1.4033333333333378
1871,10,-3.330000000000002
1871,11,-4.323333333333333
1871,12,-8.92
1872,1,-0.6633333333333333
1872,2,-0.8766666666666667
1872,3,-0.17999999999999883
1872,4,0.07333333333333236
1872,5,-2.2399999999999984
1872,6,-1.1199999999999992
1872,7,0.026666666666667282
1872,8,-2.376666666666665
1872,9,0.5033333333333374
1872,10,-0.9300000000000015
1872,11,1.476666666666667
1872,12,0.6800000000000002
1873,1,0.2366666666666668
1873,2,-1.6766666666666667
1873,3,0.8200000000000012
1873,4,-2.0266666666666673
1873,5,-2.839999999999998
1873,6,-0.6199999999999992
1873,7,0.9266666666666659
1873,8,0.5233333333333334
1873,9,-1.0966666666666622
1873,10,-0.8300000000000018
1873,11,-0.6233333333333331
1873,12,-3.12
1874,1,-1.3633333333333333
1874,2,-1.7766666666666668
1874,3,-1.4799999999999986
1874,4,1.0733333333333324
1874,5,-4.239999999999998
1874,6,-0.11999999999999922
1874,7,1.4266666666666659
1874,8,-2.676666666666666
1874,9,0.9033333333333378
1874,10,-1.0300000000000011
1874,11,-3.4233333333333333
1874,12,-3.7199999999999998
1875,1,1.1366666666666667
1875,2,-4.276666666666666
1875,3,-2.779999999999999
1875,4,-0.5266666666666673
1875,5,1.5600000000000023
1875,6,0.08000000000000185
1875,7,-2.4733333333333327
1875,8,0.12333333333333485
1875,9,0.8033333333333381
1875,10,-2.030000000000002
1875,11,-0.9233333333333333
1875,12,-4.52
1876,1,-2.863333333333333
1876,2,0.42333333333333345
1876,3,-1.279999999999999
1876,4,-1.2266666666666666
1876,5,-4.139999999999999
1876,6,-1.2199999999999989
1876,7,-0.4733333333333327
1876,8,-0.5766666666666644
1876,9,-1.9966666666666626
1876,10,0.6699999999999982
1876,11,-1.623333333333333
1876,12,1.4800000000000002
1877,1,1.4366666666666668
1877,2,2.223333333333333
1877,3,-2.5799999999999987
1877,4,-1.2266666666666666
1877,5,-3.2399999999999984
1877,6,1.7800000000000011
1877,7,-1.7733333333333334
1877,8,-0.2766666666666673
1877,9,-2.696666666666662
1877,10,-3.9300000000000015
1877,11,0.8766666666666665
1877,12,-0.4199999999999999
1878,1,-2.463333333333333
1878,2,-0.4766666666666666
1878,3,-2.179999999999999
1878,4,-0.8266666666666671
1878,5,0.26000000000000156
1878,6,-1.3200000000000003
1878,7,-1.7733333333333334
1878,8,-1.7766666666666655
1878,9,-0.9966666666666626
1878,10,-0.9300000000000015
1878,11,-2.723333333333333
1878,12,-4.82
1879,1,-2.263333333333333
1879,2,0.023333333333333317
1879,3,-1.0799999999999987
1879,4,-3.126666666666667
1879,5,-5.139999999999999
1879,6,-0.6199999999999992
1879,7,-4.073333333333334
1879,8,-0.17666666666666586
1879,9,-0.8966666666666612
1879,10,-3.4300000000000015
1879,11,-4.623333333333333
1879,12,-11.12
1880,1,-6.163333333333333
1880,2,-1.2766666666666666
1880,3,1.120000000000001
1880,4,-0.42666666666666675
1880,5,-2.539999999999999
1880,6,-2.619999999999999
1880,7,-0.37333333333333485
1880,8,-2.376666666666665
1880,9,-0.4966666666666626
1880,10,-1.1300000000000026
1880,11,-0.12333333333333307
1880,12,2.9800000000000004
1881,1,-4.163333333333333
1881,2,1.0233333333333334
1881,3,0.02000000000000135
1881,4,-1.626666666666667
1881,5,-2.339999999999998
1881,6,-1.6199999999999992
1881,7,1.4266666666666659
1881,8,-1.0766666666666644
1881,9,-2.696666666666662
1881,10,-4.9300000000000015
1881,11,0.17666666666666675
1881,12,-1.8199999999999998
1882,1,-2.163333333333333
1882,2,-0.9766666666666666
1882,3,0.620000000000001
1882,4,-1.0266666666666673
1882,5,-1.0399999999999991
1882,6,-2.119999999999999
1882,7,-3.373333333333333
1882,8,-3.376666666666665
1882,9,-2.7966666666666615
1882,10,-0.6300000000000026
1882,11,0.476666666666667
1882,12,-0.5199999999999999
1883,1,-0.26333333333333314
1883,2,1.4233333333333333
