year,month,value
1871,1,-4.576666666666667
1871,2,-0.4499999999999993
1871,3,-0.18333333333333335
1871,4,-0.3666666666666665
1871,5,-2.0699999999999994
1871,6,-4.75
1871,7,-1.5400000000000027
1871,8,-1.2366666666666664
1871,9,1.1199999999999992
1871,10,-3.379999999999999
1871,11,-3.143333333333333
1871,12,-7.459999999999999
1872,1,-0.7766666666666673
1872,2,0.35000000000000053
1872,3,-0.18333333333333335
1872,4,-0.06666666666666643
1872,5,-2.5699999999999994
1872,6,-1.6500000000000004
1872,7,-0.940000000000003
1872,8,-3.2366666666666664
1872,9,-0.17999999999999972
1872,10,-0.7799999999999994
1872,11,0.7566666666666666
1872,12,0.7400000000000011
1873,1,-0.2766666666666673
1873,2,-1.1499999999999995
1873,3,1.4166666666666667
1873,4,-1.9666666666666666
1873,5,-3.4699999999999993
1873,6,-1.1500000000000004
1873,7,0.4599999999999973
1873,8,-0.43666666666666565
1873,9,-1.7800000000000002
1873,10,-0.6799999999999988
1873,11,-0.44333333333333347
1873,12,-3.359999999999999
1874,1,-1.576666666666667
1874,2,-2.9499999999999993
1874,3,-2.583333333333333
1874,4,0.3333333333333335
1874,5,-4.469999999999999
1874,6,-0.5500000000000007
1874,7,1.059999999999997
1874,8,-2.7366666666666664
1874,9,0.8200000000000003
1874,10,-0.47999999999999954
1874,11,-4.443333333333333
1874,12,-4.559999999999999
1875,1,-0.17666666666666675
1875,2,-3.75
1875,3,-2.6833333333333336
1875,4,-2.1666666666666665
1875,5,0.5300000000000002
1875,6,-0.6500000000000004
1875,7,-2.3400000000000034
1875,8,-0.23666666666666636
1875,9,-0.4800000000000004
1875,10,-2.379999999999999
1875,11,-2.243333333333333
1875,12,-3.4599999999999986
1876,1,-1.6766666666666667
1876,2,0.05000000000000071
1876,3,-0.3833333333333333
1876,4,0.2333333333333334
1876,5,-4.17
1876,6,-1.0500000000000007
1876,7,-0.8400000000000034
1876,8,-0.9366666666666656
1876,9,-2.1799999999999997
1876,10,0.4200000000000008
1876,11,-2.243333333333333
1876,12,1.3400000000000012
1877,1,1.023333333333333
1877,2,1.0500000000000007
1877,3,-2.783333333333333
1877,4,-1.7666666666666666
1877,5,-3.5699999999999994
1877,6,1.549999999999999
1877,7,-2.7400000000000038
1877,8,0.06333333333333435
1877,9,-2.9800000000000004
1877,10,-3.7799999999999994
1877,11,0.2566666666666666
1877,12,-2.559999999999999
1878,1,-3.876666666666668
1878,2,0.2500000000000009
1878,3,-3.1833333333333336
1878,4,-1.0666666666666664
1878,5,-0.9699999999999998
1878,6,-1.5500000000000007
1878,7,-2.5400000000000027
1878,8,-1.0366666666666653
1878,9,-0.7800000000000002
1878,10,-0.879999999999999
1878,11,-3.143333333333333
1878,12,-4.459999999999999
1879,1,-1.2766666666666673
1879,2,0.05000000000000071
1879,3,-0.5833333333333333
1879,4,-2.4666666666666663
1879,5,-4.569999999999999
1879,6,-0.9500000000000011
1879,7,-4.640000000000003
1879,8,0.163333333333334
1879,9,-0.5800000000000001
1879,10,-2.579999999999999
1879,11,-4.843333333333334
1879,12,-5.859999999999998
1880,1,-4.376666666666668
1880,2,0.8500000000000005
1880,3,0.8166666666666667
1880,4,0.43333333333333357
1880,5,-2.0699999999999994
1880,6,-2.75
1880,7,-0.3400000000000034
1880,8,-2.836666666666666
1880,9,-1.08
1880,10,-0.9799999999999995
1880,11,0.15666666666666662
1880,12,1.240000000000001
1881,1,-4.4766666666666675
1881,2,0.35000000000000053
1881,3,0.21666666666666656
1881,4,-0.7666666666666666
1881,5,-2.0699999999999994
1881,6,-2.3500000000000005
1881,7,0.25999999999999623
1881,8,-1.2366666666666664
1881,9,-3.08
1881,10,-4.879999999999999
1881,11,1.5566666666666666
1881,12,-1.0599999999999992
1882,1,0.4233333333333329
1882,2,-0.14999999999999947
1882,3,0.6166666666666667
1882,4,-1.0666666666666664
1882,5,-0.46999999999999975
1882,6,-2.0500000000000007
1882,7,-2.7400000000000038
1882,8,-3.9366666666666656
1882,9,-2.1799999999999997
1882,10,-1.0799999999999992
1882,11,-1.3433333333333333
1882,12,-0.6599999999999988
1883,1,-0.47666666666666746
1883,2,1.3500000000000005
1883,3,-4.783333333333333
1883,4,-2.2666666666666666
1883,5,-1.9699999999999998
1883,6,-2.1500000000000004
1883,7,-3.1400000000000023
1883,8,-2.2366666666666664
1883,9,-1.7800000000000002
1883,10,-3.479999999999999
1883,11,-1.643333333333333
1883,12,-2.659999999999999
1884,1,0.02333333333333254
1884,2,0.7500000000000009
1884,3,-0.28333333333333344
1884,4,-0.7666666666666666
1884,5,-0.0699999999999994
1884,6,-4.550000000000001
1884,7,-1.1400000000000023
1884,8,-1.2366666666666664
1884,9,-0.7800000000000002
1884,10,-3.379999999999999
1884,11,-2.8433333333333333
1884,12,-1.1599999999999988
1885,1,-3.1766666666666667
1885,2,2.8500000000000005
1885,3,0.1166666666666667
1885,4,0.6333333333333333
1885,5,-3.369999999999999
1885,6,0.34999999999999964
1885,7,-0.940000000000003
1885,8,-2.4366666666666656
1885,9,-2.08
1885,10,-3.2799999999999994
1885,11,0.35666666666666663
1885,12,-2.4599999999999986
1886,1,-2.576666666666667
1886,2,-3.3499999999999996
1886,3,-3.083333333333334
1886,4,0.5333333333333337
1886,5,-0.8699999999999992
1886,6,-3.25
1886,7,-1.3400000000000034
1886,8,-1.836666666666666
1886,9,0.3200000000000003
1886,10,-0.47999999999999954
1886,11,-1.0433333333333334
1886,12,-1.7599999999999985
1887,1,-4.776666666666666
1887,2,-3.75
1887,3,-2.3833333333333337
