year,month,value
1871,1,-3.4433333333333334
1871,2,0.23666666666666725
1871,3,0.040000000000000924
1871,4,0.20000000000000004
1871,5,-1.1733333333333342
1871,6,-3.2266666666666657
1871,7,0.35666666666666735
1871,8,-0.07666666666666622
1871,9,1.2433333333333367
1871,10,-1.9166666666666656
1871,11,-2.5200000000000005
1871,12,-5.963333333333333
1872,1,0.2566666666666668
1872,2,-0.9633333333333329
1872,3,0.34000000000000075
1872,4,0.7000000000000001
1872,5,-1.2733333333333343
1872,6,-0.22666666666666568
1872,7,0.05666666666666664
1872,8,-1.1766666666666659
1872,9,-0.05666666666666398
1872,10,0.5833333333333344
1872,11,0.8799999999999992
1872,12,1.8366666666666678
1873,1,0.6566666666666672
1873,2,-1.2633333333333328
1873,3,1.8400000000000007
1873,4,-1.2
1873,5,-1.7733333333333343
1873,6,-0.12666666666666515
1873,7,1.1566666666666663
1873,8,1.0233333333333334
1873,9,-0.8566666666666638
1873,10,0.5833333333333344
1873,11,0.07999999999999918
1873,12,-0.3633333333333324
1874,1,0.15666666666666718
1874,2,-0.9633333333333329
1874,3,-1.259999999999999
1874,4,1.2000000000000002
1874,5,-2.9733333333333345
1874,6,0.4733333333333345
1874,7,1.956666666666667
1874,8,-0.47666666666666657
1874,9,1.2433333333333367
1874,10,0.18333333333333446
1874,11,-3.620000000000001
1874,12,-3.963333333333333
1875,1,0.7566666666666668
1875,2,-3.0633333333333335
1875,3,-1.5599999999999987
1875,4,-1.5
1875,5,1.3266666666666653
1875,6,0.4733333333333345
1875,7,-1.4433333333333334
1875,8,0.8233333333333341
1875,9,0.1433333333333362
1875,10,-1.4166666666666656
1875,11,-1.520000000000001
1875,12,-2.163333333333332
1876,1,-0.44333333333333336
1876,2,0.4366666666666674
1876,3,-0.2599999999999989
1876,4,0.10000000000000003
1876,5,-2.573333333333334
1876,6,-0.22666666666666568
1876,7,0.6566666666666663
1876,8,0.4233333333333338
1876,9,-1.3566666666666638
1876,10,1.4833333333333347
1876,11,-1.3200000000000007
1876,12,1.3366666666666678
1877,1,2.0566666666666666
1877,2,1.4366666666666674
1877,3,-2.0599999999999987
1877,4,-0.6
1877,5,-2.573333333333334
1877,6,1.8733333333333348
1877,7,-0.9433333333333334
1877,8,1.7233333333333345
1877,9,-1.3566666666666638
1877,10,-2.8166666666666655
1877,11,0.3799999999999992
1877,12,-1.3633333333333324
1878,1,-1.4433333333333334
1878,2,1.536666666666667
1878,3,-1.5599999999999987
1878,4,-0.29999999999999993
1878,5,0.5266666666666655
1878,6,-0.42666666666666586
1878,7,-0.543333333333333
1878,8,0.4233333333333338
1878,9,0.3433333333333364
1878,10,-0.21666666666666545
1878,11,-2.420000000000001
1878,12,-4.263333333333332
1879,1,-0.543333333333333
1879,2,0.6366666666666676
1879,3,0.34000000000000075
1879,4,-1.5999999999999999
1879,5,-3.573333333333334
1879,6,-0.32666666666666533
1879,7,-2.543333333333333
1879,8,1.9233333333333338
1879,9,0.3433333333333364
1879,10,-0.9166666666666656
1879,11,-2.620000000000001
1879,12,-4.663333333333332
1880,1,-1.9433333333333334
1880,2,0.7366666666666672
1880,3,1.640000000000001
1880,4,1.0
1880,5,-0.2733333333333343
1880,6,-1.5266666666666655
1880,7,0.8566666666666674
1880,8,-0.47666666666666657
1880,9,0.3433333333333364
1880,10,0.18333333333333446
1880,11,0.6799999999999993
1880,12,2.7366666666666672
1881,1,-3.043333333333333
1881,2,0.1366666666666676
1881,3,1.240000000000001
1881,4,5.551115123125783e-17
1881,5,-0.3733333333333344
1881,6,-0.7266666666666657
1881,7,1.8566666666666674
1881,8,0.8233333333333341
1881,9,-1.7566666666666642
1881,10,-3.116666666666666
1881,11,2.879999999999999
1881,12,-0.5633333333333326
1882,1,1.5566666666666666
1882,2,-0.06333333333333258
1882,3,1.9400000000000008
1882,4,-0.7
1882,5,0.12666666666666604
1882,6,-1.0266666666666655
1882,7,-0.9433333333333334
1882,8,-1.376666666666667
1882,9,-1.6566666666666636
1882,10,-0.31666666666666554
1882,11,-1.3200000000000007
1882,12,0.5366666666666671
1883,1,0.5566666666666666
1883,2,1.536666666666667
1883,3,-3.8599999999999994
1883,4,-1.5
1883,5,-0.2733333333333343
1883,6,-0.7266666666666657
1883,7,-1.3433333333333337
1883,8,-0.3766666666666669
1883,9,-1.1566666666666636
1883,10,-2.1166666666666654
1883,11,-1.3200000000000007
1883,12,-0.26333333333333275
1884,1,1.6566666666666672
1884,2,0.8366666666666669
1884,3,0.640000000000001
1884,4,0.10000000000000003
1884,5,1.3266666666666653
1884,6,-2.7266666666666657
1884,7,0.05666666666666664
1884,8,0.2233333333333345
1884,9,-0.3566666666666638
1884,10,-2.3166666666666655
1884,11,-1.7200000000000006
1884,12,0.7366666666666672
1885,1,-2.3433333333333337
1885,2,2.1366666666666676
1885,3,0.8400000000000007
1885,4,0.4
1885,5,-2.4733333333333345
1885,6,1.6733333333333338
1885,7,1.0566666666666666
1885,8,-0.17666666666666586
1885,9,-0.7566666666666642
1885,10,-2.4166666666666656
1885,11,0.5799999999999992
1885,12,0.23666666666666725
1886,1,-0.3433333333333328
1886,2,-2.163333333333333
1886,3,-2.259999999999999
1886,4,0.7000000000000001
1886,5,0.026666666666665506
1886,6,-1.4266666666666659
1886,7,-0.043333333333333
1886,8,0.32333333333333414
1886,9,1.0433333333333357
1886,10,0.3833333333333342
1886,11,-0.22000000000000064
1886,12,-1.3633333333333324
1887,1,-3.043333333333333
1887,2,-2.3633333333333324
1887,3,-0.7599999999999989
1887,4,-1.5
1887,5,-2.6733333333333342
1887,6,1.3733333333333348
1887,7,1.1566666666666663
1887,8,-0.2766666666666655
1887,9,-0.8566666666666638
1887,10,-4.516666666666666
1887,11,-1.4200000000000008
1887,12,-3.763333333333332
1888,1,-1.3433333333333337
1888,2,-1.463333333333332
1888,3,-2.0599999999999987
1888,4,-1.8
1888,5,-0.5733333333333341
1888,6,-0.32666666666666533
1888,7,-2.3433333333333337
1888,8,-0.9766666666666666
1888,9,0.043333333333335666
1888,10,-3.0166666666666657
1888,11,0.3799999999999992
1888,12,0.03666666666666707
1889,1,-0.9433333333333334
1889,2,-1.7633333333333328
1889,3,-2.759999999999999
1889,4,-1.9999999999999998
1889,5,1.0266666666666655
1889,6,0.9733333333333345
1889,7,-0.8433333333333337
1889,8,-0.5766666666666662
1889,9,-1.4566666666666643
1889,10,-1.1166666666666658
1889,11,0.8799999999999992
1889,12,-2.5633333333333326
1890,1,2.756666666666667
1890,2,-2.7633333333333328
1890,3,-0.6599999999999993
1890,4,-1.0999999999999999
1890,5,0.32666666666666533
